Region ID,Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Shipment Allowed,Remarks
E124,Europe,Macedonia,Snacks,Offline,M,09-06-2012,17-05-2011,597105491,10/20/2012,5639,152.58,97.44,860398.62,549464.16,310934.46,Yes,ok
E124,Europe,Andorra,Fruits,Offline,L,03-04-2016,18-05-2011,716054379,3/26/2016,5258,9.33,6.92,49057.14,36385.36,12671.78,Yes,ok
E124,Europe,Austria,Office Supplies,Offline,C,3/21/2015,19-05-2011,511712110,05-07-2015,5839,651.21,524.96,3802415.19,3065241.44,737173.75,Yes,ok
E124,Europe,Finland,Baby Food,Offline,C,09-07-2014,20-05-2011,481308305,10/16/2014,8678,255.28,159.42,2215319.84,1383446.76,831873.08,Yes,ok
E124,Europe,Andorra,Household,Online,C,5/22/2014,21-05-2011,266638886,6/19/2014,3227,668.27,502.54,2156507.29,1621696.58,534810.71,Yes,ok
E124,Europe,Moldova ,Meat,Online,H,9/17/2012,22-05-2011,638314521,10/15/2012,306,421.89,364.69,129098.34,111595.14,17503.2,Yes,ok
E124,Europe,Switzerland,Cosmetics,Online,M,4/15/2015,23-05-2011,811977040,5/28/2015,905,437.2,263.33,395666,238313.65,157352.35,Yes,ok
E124,Europe,Netherlands,Meat,Online,M,10-09-2010,24-05-2011,344160735,11/20/2010,3664,421.89,364.69,1545804.96,1336224.16,209580.8,Yes,ok
E124,Europe,Russia,Household,Online,H,04-03-2017,25-05-2011,549058330,05-11-2017,7416,668.27,502.54,4955890.32,3726836.64,1229053.68,Yes,ok
E124,Europe,Greece,Meat,Online,H,11-12-2013,26-05-2011,969199979,12-07-2013,6666,421.89,364.69,2812318.74,2431023.54,381295.2,Yes,ok
E124,Europe,Spain,Baby Food,Offline,L,5/22/2011,27-05-2011,956594026,6/17/2011,6285,255.28,159.42,1604434.8,1001954.7,602480.1,Yes,ok
E124,Europe,Ukraine,Beverages,Online,H,3/24/2015,28-05-2011,712595832,3/28/2015,1797,47.45,31.79,85267.65,57126.63,28141.02,Yes,ok
E124,Europe,Italy,Baby Food,Offline,C,6/26/2010,29-05-2011,748357188,7/20/2010,4377,255.28,159.42,1117360.56,697781.34,419579.22,Yes,ok
E124,Europe,Estonia,Fruits,Offline,L,2/25/2013,30-05-2011,898211562,03-12-2013,9616,9.33,6.92,89717.28,66542.72,23174.56,Yes,ok
E124,Europe,Ireland,Office Supplies,Offline,C,6/15/2014,31-05-2011,729373586,07-05-2014,6707,651.21,524.96,4367665.47,3520906.72,846758.75,Yes,ok
E124,Europe,Norway,Fruits,Offline,M,12/20/2011,01-06-2011,991761863,12/24/2011,3229,9.33,6.92,30126.57,22344.68,7781.89,Yes,ok
E124,Europe,Latvia,Personal Care,Offline,C,10/29/2011,02-06-2011,160751283,11/13/2011,8732,81.73,56.67,713666.36,494842.44,218823.92,Yes,ok
E124,Europe,Macedonia,Household,Online,H,2/22/2017,03-06-2011,241392648,3/16/2017,2304,668.27,502.54,1539694.08,1157852.16,381841.92,Yes,ok
E124,Europe,Malta,Meat,Online,H,3/24/2015,04-06-2011,901789844,05-05-2015,8509,421.89,364.69,3589862.01,3103147.21,486714.8,Yes,ok
E124,Europe,Portugal,Office Supplies,Online,M,11/21/2016,05-06-2011,410229337,12/22/2016,4832,651.21,524.96,3146646.72,2536606.72,610040,Yes,ok
E124,Europe,Switzerland,Beverages,Online,L,04-04-2017,06-06-2011,837906920,5/16/2017,4133,47.45,31.79,196110.85,131388.07,64722.78,Yes,ok
E124,Europe,Slovakia,Household,Online,C,1/30/2016,07-06-2011,704361665,03-01-2016,5124,668.27,502.54,3424215.48,2575014.96,849200.52,Yes,ok
E124,Europe,Austria,Snacks,Offline,M,07-11-2013,08-06-2011,400267398,7/20/2013,6873,152.58,97.44,1048682.34,669705.12,378977.22,Yes,ok
E124,Europe,France,Meat,Online,C,5/19/2014,09-06-2011,531281936,06-03-2014,6986,421.89,364.69,2947323.54,2547724.34,399599.2,Yes,ok
E124,Europe,Greece,Cosmetics,Online,C,6/20/2017,10-06-2011,900808799,6/28/2017,8196,437.2,263.33,3583291.2,2158252.68,1425038.52,Yes,ok
E124,Europe,Czech Republic,Meat,Online,H,1/22/2015,11-06-2011,756395232,3/13/2015,3013,421.89,364.69,1271154.57,1098810.97,172343.6,Yes,ok
E124,Europe,Ireland,Clothes,Online,C,10-02-2012,12-06-2011,261187350,10-03-2012,9996,109.28,35.84,1092362.88,358256.64,734106.24,Yes,ok
E124,Europe,Slovenia,Clothes,Offline,L,5/16/2014,13-06-2011,188866841,5/20/2014,8750,109.28,35.84,956200,313600,642600,Yes,ok
E124,Europe,Cyprus,Household,Online,C,6/18/2012,14-06-2011,709071195,08-02-2012,8778,668.27,502.54,5866074.06,4411296.12,1454777.94,Yes,ok
E124,Europe,Belarus,Cereal,Online,L,12/15/2012,15-06-2011,674060428,12/17/2012,8315,205.7,117.11,1710395.5,973769.65,736625.85,Yes,ok
E124,Europe,San Marino,Cosmetics,Offline,C,10/27/2016,16-06-2011,284595954,10/29/2016,7122,437.2,263.33,3113738.4,1875436.26,1238302.14,Yes,ok
E124,Europe,Iceland,Baby Food,Offline,C,05-06-2016,17-06-2011,580314862,05-12-2016,6918,255.28,159.42,1766027.04,1102867.56,663159.48,Yes,ok
E124,Europe,Luxembourg,Snacks,Online,L,2/21/2013,18-06-2011,437604176,04-07-2013,5655,152.58,97.44,862839.9,551023.2,311816.7,Yes,ok
E124,Europe,Italy,Beverages,Offline,H,12-05-2014,19-06-2011,994978797,01-02-2015,5192,47.45,31.79,246360.4,165053.68,81306.72,Yes,ok
E124,Europe,Greece,Beverages,Offline,H,4/30/2017,20-06-2011,317006051,06-05-2017,7990,47.45,31.79,379125.5,254002.1,125123.4,Yes,ok
E124,Europe,Montenegro,Personal Care,Online,H,4/19/2012,21-06-2011,933642041,5/19/2012,4282,81.73,56.67,349967.86,242660.94,107306.92,Yes,ok
E124,Europe,Italy,Office Supplies,Offline,M,06-09-2016,22-06-2011,764592492,7/19/2016,8764,651.21,524.96,5707204.44,4600749.44,1106455,Yes,ok
E124,Europe,Hungary,Clothes,Offline,C,6/25/2013,23-06-2011,931559789,07-05-2013,8098,109.28,35.84,884949.44,290232.32,594717.12,Yes,ok
E124,Europe,Germany,Beverages,Offline,L,11/26/2015,24-06-2011,682314765,12/20/2015,956,47.45,31.79,45362.2,30391.24,14970.96,Yes,ok
E124,Europe,Spain,Snacks,Online,C,11-11-2016,25-06-2011,485165965,12/14/2016,245,152.58,97.44,37382.1,23872.8,13509.3,Yes,ok
E124,Europe,Netherlands,Beverages,Online,C,03-04-2010,26-06-2011,601422345,3/20/2010,3092,47.45,31.79,146715.4,98294.68,48420.72,Yes,ok
E124,Europe,Albania,Household,Offline,M,3/31/2012,27-06-2011,999879729,05-06-2012,5486,668.27,502.54,3666129.22,2756934.44,909194.78,Yes,ok
E124,Europe,Latvia,Cosmetics,Offline,H,03-05-2012,28-06-2011,246603858,4/15/2012,4417,437.2,263.33,1931112.4,1163128.61,767983.79,Yes,ok
E124,Europe,Slovakia,Beverages,Online,L,10/23/2013,29-06-2011,291531503,10/26/2013,9505,47.45,31.79,451012.25,302163.95,148848.3,Yes,ok
E124,Europe,Kosovo,Cereal,Offline,H,7/18/2017,30-06-2011,483655774,08-05-2017,3346,205.7,117.11,688272.2,391850.06,296422.14,Yes,ok
E124,Europe,Armenia,Personal Care,Online,C,12-10-2010,01-07-2011,840747058,12/26/2010,4593,81.73,56.67,375385.89,260285.31,115100.58,Yes,ok
E124,Europe,Bosnia and Herzegovina,Cosmetics,Offline,H,02-12-2012,02-07-2011,205354487,2/20/2012,7811,437.2,263.33,3414969.2,2056870.63,1358098.57,Yes,ok
E124,Europe,Finland,Cereal,Online,H,7/16/2011,03-07-2011,280192410,8/28/2011,4016,205.7,117.11,826091.2,470313.76,355777.44,Yes,ok
E124,Europe,Germany,Vegetables,Offline,C,3/14/2011,04-07-2011,465753209,3/14/2011,5579,154.06,90.93,859500.74,507298.47,352202.27,Yes,ok
E124,Europe,Sweden,Personal Care,Online,C,4/26/2011,05-07-2011,587846076,5/24/2011,5572,81.73,56.67,455399.56,315765.24,139634.32,Yes,ok
E124,Europe,Armenia,Cereal,Offline,H,09-10-2011,06-07-2011,580342328,10/14/2011,5046,205.7,117.11,1037962.2,590937.06,447025.14,Yes,ok
E124,Europe,Switzerland,Meat,Online,C,4/21/2012,07-07-2011,877084767,06-09-2012,7728,421.89,364.69,3260365.92,2818324.32,442041.6,Yes,ok
E124,Europe,Norway,Clothes,Online,C,4/29/2012,08-07-2011,709105527,05-01-2012,8938,109.28,35.84,976744.64,320337.92,656406.72,Yes,ok
E124,Europe,San Marino,Meat,Online,H,5/23/2016,09-07-2011,614321839,07-05-2016,339,421.89,364.69,143020.71,123629.91,19390.8,Yes,ok
E124,Europe,Ukraine,Cosmetics,Online,L,1/18/2011,10-07-2011,329529607,1/23/2011,3988,437.2,263.33,1743553.6,1050160.04,693393.56,Yes,ok
E124,Europe,Ireland,Fruits,Online,L,5/30/2010,11-07-2011,223869454,6/27/2010,6801,9.33,6.92,63453.33,47062.92,16390.41,Yes,ok
E124,Europe,Czech Republic,Office Supplies,Offline,H,05-11-2012,12-07-2011,189108455,6/30/2012,249,651.21,524.96,162151.29,130715.04,31436.25,Yes,ok
E124,Europe,Sweden,Fruits,Offline,L,1/14/2015,13-07-2011,452471768,02-10-2015,5306,9.33,6.92,49504.98,36717.52,12787.46,Yes,ok
E124,Europe,Germany,Cereal,Offline,M,4/30/2016,14-07-2011,174218118,6/13/2016,3867,205.7,117.11,795441.9,452864.37,342577.53,Yes,ok
E124,Europe,Germany,Meat,Online,H,5/28/2017,15-07-2011,820437371,06-11-2017,4505,421.89,364.69,1900614.45,1642928.45,257686,Yes,ok
E124,Europe,Slovenia,Personal Care,Offline,L,02-06-2012,16-07-2011,410291135,2/22/2012,3119,81.73,56.67,254915.87,176753.73,78162.14,Yes,ok
E124,Europe,Andorra,Baby Food,Offline,C,6/24/2017,17-07-2011,174614226,8/13/2017,1085,255.28,159.42,276978.8,172970.7,104008.1,Yes,ok
E124,Europe,Vatican City,Snacks,Offline,L,06-02-2011,18-07-2011,118859469,07-01-2011,2013,152.58,97.44,307143.54,196146.72,110996.82,Yes,ok
E124,Europe,Belarus,Cosmetics,Offline,H,7/30/2015,19-07-2011,669550883,9/16/2015,3840,437.2,263.33,1678848,1011187.2,667660.8,Yes,ok
E124,Europe,United Kingdom,Personal Care,Online,M,6/17/2012,20-07-2011,439114367,6/26/2012,2554,81.73,56.67,208738.42,144735.18,64003.24,Yes,ok
E124,Europe,Moldova ,Household,Online,M,1/31/2011,21-07-2011,582563626,2/19/2011,2378,668.27,502.54,1589146.06,1195040.12,394105.94,Yes,ok
E124,Europe,Latvia,Snacks,Online,M,02-08-2013,22-07-2011,943274819,03-08-2013,4836,152.58,97.44,737876.88,471219.84,266657.04,Yes,ok
E124,Europe,Hungary,Office Supplies,Online,H,12-05-2010,23-07-2011,313821303,1/17/2011,5552,651.21,524.96,3615517.92,2914577.92,700940,Yes,ok
E124,Europe,Slovakia,Beverages,Online,M,09-02-2015,24-07-2011,431753098,10/19/2015,4191,47.45,31.79,198862.95,133231.89,65631.06,Yes,ok
E124,Europe,Bosnia and Herzegovina,Household,Online,C,12/28/2011,25-07-2011,969289243,02-02-2012,3082,668.27,502.54,2059608.14,1548828.28,510779.86,Yes,ok
E124,Europe,Norway,Snacks,Offline,M,7/17/2011,26-07-2011,861982858,09-04-2011,8738,152.58,97.44,1333244.04,851430.72,481813.32,Yes,ok
E124,Europe,Italy,Meat,Online,M,2/21/2016,27-07-2011,290317428,04-02-2016,233,421.89,364.69,98300.37,84972.77,13327.6,Yes,ok
E124,Europe,Slovenia,Clothes,Offline,C,06-02-2016,28-07-2011,105030000,6/13/2016,9566,109.28,35.84,1045372.48,342845.44,702527.04,Yes,ok
E124,Europe,Belgium,Beverages,Online,H,8/31/2015,29-07-2011,960213077,10/16/2015,7242,47.45,31.79,343632.9,230223.18,113409.72,Yes,ok
E124,Europe,Hungary,Cosmetics,Offline,L,5/27/2014,30-07-2011,743619334,07-09-2014,2341,437.2,263.33,1023485.2,616455.53,407029.67,Yes,ok
E124,Europe,Ireland,Office Supplies,Offline,H,12/15/2016,31-07-2011,263977277,01-10-2017,5597,651.21,524.96,3644822.37,2938201.12,706621.25,Yes,ok
E124,Europe,Montenegro,Office Supplies,Offline,H,4/23/2011,01-08-2011,819152915,4/24/2011,4406,651.21,524.96,2869231.26,2312973.76,556257.5,Yes,ok
E124,Europe,France,Personal Care,Offline,C,8/13/2015,02-08-2011,980598723,9/24/2015,9808,81.73,56.67,801607.84,555819.36,245788.48,Yes,ok
E124,Europe,Andorra,Clothes,Offline,L,5/18/2011,03-08-2011,974147260,06-08-2011,677,109.28,35.84,73982.56,24263.68,49718.88,Yes,ok
E124,Europe,Finland,Office Supplies,Online,H,12/21/2011,04-08-2011,719404351,01-10-2012,6589,651.21,524.96,4290822.69,3458961.44,831861.25,Yes,ok
E124,Europe,Georgia,Personal Care,Offline,L,7/24/2015,05-08-2011,643770778,7/31/2015,4934,81.73,56.67,403255.82,279609.78,123646.04,Yes,ok
E124,Europe,Armenia,Meat,Offline,C,10-01-2016,06-08-2011,645309722,11-06-2016,342,421.89,364.69,144286.38,124723.98,19562.4,Yes,ok
E124,Europe,Malta,Cereal,Offline,M,7/20/2013,07-08-2011,469144809,8/24/2013,9229,205.7,117.11,1898405.3,1080808.19,817597.11,Yes,ok
E124,Europe,Norway,Cosmetics,Online,L,7/20/2011,08-08-2011,821916663,8/26/2011,2260,437.2,263.33,988072,595125.8,392946.2,Yes,ok
E124,Europe,Austria,Household,Offline,M,8/27/2010,09-08-2011,835265910,10-01-2010,2599,668.27,502.54,1736833.73,1306101.46,430732.27,Yes,ok
E124,Europe,Greece,Household,Online,L,9/26/2013,10-08-2011,195259082,10-11-2013,356,668.27,502.54,237904.12,178904.24,58999.88,Yes,ok
E124,Europe,Cyprus,Clothes,Online,C,5/17/2012,11-08-2011,593158566,6/25/2012,7656,109.28,35.84,836647.68,274391.04,562256.64,Yes,ok
E124,Europe,Serbia,Vegetables,Offline,C,3/22/2014,12-08-2011,717833220,04-03-2014,1657,154.06,90.93,255277.42,150671.01,104606.41,Yes,ok
E124,Europe,Belgium,Vegetables,Online,H,5/26/2013,13-08-2011,682066285,7/13/2013,7426,154.06,90.93,1144049.56,675246.18,468803.38,Yes,ok
E124,Europe,Greece,Cereal,Online,H,1/24/2013,14-08-2011,412215459,1/31/2013,2569,205.7,117.11,528443.3,300855.59,227587.71,Yes,ok
E124,Europe,Bosnia and Herzegovina,Office Supplies,Offline,C,05-02-2010,15-08-2011,152746713,05-08-2010,2,651.21,524.96,1302.42,1049.92,252.5,Yes,ok
E124,Europe,Italy,Cereal,Online,M,01-06-2013,16-08-2011,715309798,02-10-2013,4920,205.7,117.11,1012044,576181.2,435862.8,Yes,ok
E124,Europe,Belarus,Fruits,Online,L,08-01-2010,17-08-2011,466517961,09-07-2010,1886,9.33,6.92,17596.38,13051.12,4545.26,Yes,ok
E124,Europe,Latvia,Meat,Offline,C,7/24/2011,18-08-2011,825065791,8/28/2011,4157,421.89,364.69,1753796.73,1516016.33,237780.4,Yes,ok
E124,Europe,Iceland,Office Supplies,Online,L,2/18/2015,19-08-2011,384976232,04-03-2015,1877,651.21,524.96,1222321.17,985349.92,236971.25,Yes,ok
E124,Europe,Hungary,Office Supplies,Offline,C,9/18/2015,20-08-2011,467924726,10/20/2015,8179,651.21,524.96,5326246.59,4293647.84,1032598.75,Yes,ok
E124,Europe,Greece,Cereal,Offline,L,10/23/2011,21-08-2011,280477797,10/24/2011,8468,205.7,117.11,1741867.6,991687.48,750180.12,Yes,ok
E124,Europe,Bulgaria,Fruits,Online,L,03-12-2016,22-08-2011,774698626,04-07-2016,9394,9.33,6.92,87646.02,65006.48,22639.54,Yes,ok
E124,Europe,Slovenia,Cereal,Online,M,2/21/2012,23-08-2011,652501904,3/25/2012,8668,205.7,117.11,1783007.6,1015109.48,767898.12,Yes,ok
E124,Europe,Bulgaria,Household,Online,M,5/31/2017,24-08-2011,688903129,07-02-2017,600,668.27,502.54,400962,301524,99438,Yes,ok
E124,Europe,Finland,Personal Care,Online,M,7/25/2014,25-08-2011,195171105,09-04-2014,4322,81.73,56.67,353237.06,244927.74,108309.32,Yes,ok
E124,Europe,Vatican City,Household,Offline,C,2/13/2011,26-08-2011,128766906,3/28/2011,3844,668.27,502.54,2568829.88,1931763.76,637066.12,Yes,ok
E124,Europe,San Marino,Vegetables,Offline,L,6/27/2016,27-08-2011,361725556,7/18/2016,1485,154.06,90.93,228779.1,135031.05,93748.05,Yes,ok
E124,Europe,Armenia,Personal Care,Online,C,12-06-2016,28-08-2011,789760196,01-02-2017,6447,81.73,56.67,526913.31,365351.49,161561.82,Yes,ok
E124,Europe,Slovakia,Cosmetics,Online,C,11-01-2013,29-08-2011,327072703,11/16/2013,6936,437.2,263.33,3032419.2,1826456.88,1205962.32,Yes,ok
E124,Europe,Switzerland,Vegetables,Online,H,9/18/2013,30-08-2011,130356919,10-01-2013,4364,154.06,90.93,672317.84,396818.52,275499.32,Yes,ok
E124,Europe,Portugal,Cereal,Offline,H,02-05-2013,31-08-2011,636360585,03-08-2013,2093,205.7,117.11,430530.1,245111.23,185418.87,Yes,ok
E124,Europe,Belarus,Beverages,Online,M,7/24/2012,01-09-2011,123938930,08-02-2012,5138,47.45,31.79,243798.1,163337.02,80461.08,Yes,ok
E124,Europe,Kosovo,Office Supplies,Offline,C,7/26/2014,02-09-2011,770821654,8/19/2014,2112,651.21,524.96,1375355.52,1108715.52,266640,Yes,ok
E124,Europe,United Kingdom,Cosmetics,Online,M,12/14/2012,03-09-2011,692952191,01-04-2013,8807,437.2,263.33,3850420.4,2319147.31,1531273.09,Yes,ok
E124,Europe,Ukraine,Beverages,Offline,L,09-07-2013,04-09-2011,947507131,10/20/2013,7271,47.45,31.79,345008.95,231145.09,113863.86,Yes,ok
E124,Europe,Ireland,Personal Care,Offline,L,1/21/2016,05-09-2011,396462953,2/26/2016,1053,81.73,56.67,86061.69,59673.51,26388.18,Yes,ok
E124,Europe,Russia,Beverages,Offline,M,8/30/2011,06-09-2011,162791907,10/19/2011,2598,47.45,31.79,123275.1,82590.42,40684.68,Yes,ok
E124,Europe,Luxembourg,Cosmetics,Online,M,1/26/2017,07-09-2011,835341870,2/24/2017,5077,437.2,263.33,2219664.4,1336926.41,882737.99,Yes,ok
E124,Europe,Norway,Household,Offline,C,4/29/2013,08-09-2011,149274003,5/29/2013,2350,668.27,502.54,1570434.5,1180969,389465.5,Yes,ok
E124,Europe,Estonia,Cosmetics,Offline,C,01-04-2017,09-09-2011,311956632,01-10-2017,3755,437.2,263.33,1641686,988804.15,652881.85,Yes,ok
E124,Europe,Ukraine,Baby Food,Offline,L,05-05-2014,10-09-2011,920688903,06-12-2014,1161,255.28,159.42,296380.08,185086.62,111293.46,Yes,ok
E124,Europe,San Marino,Personal Care,Online,L,9/25/2010,11-09-2011,434485948,11-03-2010,2902,81.73,56.67,237180.46,164456.34,72724.12,Yes,ok
E124,Europe,Estonia,Baby Food,Offline,H,5/22/2014,12-09-2011,316466176,06-02-2014,8229,255.28,159.42,2100699.12,1311867.18,788831.94,Yes,ok
E124,Europe,Kosovo,Household,Online,M,7/18/2014,13-09-2011,101025998,08-11-2014,4693,668.27,502.54,3136191.11,2358420.22,777770.89,Yes,ok
E124,Europe,Luxembourg,Personal Care,Offline,H,9/25/2015,14-09-2011,547625386,9/29/2015,3376,81.73,56.67,275920.48,191317.92,84602.56,Yes,ok
E124,Europe,Montenegro,Fruits,Online,H,1/31/2016,15-09-2011,394456660,02-09-2016,7346,9.33,6.92,68538.18,50834.32,17703.86,Yes,ok
E124,Europe,Kosovo,Baby Food,Online,M,01-01-2014,16-09-2011,104548490,01-05-2014,7076,255.28,159.42,1806361.28,1128055.92,678305.36,Yes,ok
E124,Europe,Greece,Cereal,Online,M,01-10-2010,17-09-2011,687374913,2/26/2010,8367,205.7,117.11,1721091.9,979859.37,741232.53,Yes,ok
E124,Europe,Greece,Vegetables,Online,M,10-04-2012,18-09-2011,921693980,11-04-2012,8586,154.06,90.93,1322759.16,780724.98,542034.18,Yes,ok
E124,Europe,Montenegro,Household,Online,L,8/29/2012,19-09-2011,829356467,9/16/2012,3864,668.27,502.54,2582195.28,1941814.56,640380.72,Yes,ok
E124,Europe,Czech Republic,Cereal,Offline,C,5/20/2015,20-09-2011,322524106,5/20/2015,905,205.7,117.11,186158.5,105984.55,80173.95,Yes,ok
E124,Europe,Portugal,Cereal,Offline,M,9/14/2014,21-09-2011,897638213,10-08-2014,9950,205.7,117.11,2046715,1165244.5,881470.5,Yes,ok
E124,Europe,Italy,Baby Food,Offline,L,3/23/2017,22-09-2011,480652987,04-05-2017,4755,255.28,159.42,1213856.4,758042.1,455814.3,Yes,ok
E124,Europe,France,Office Supplies,Online,C,6/20/2010,23-09-2011,340213811,7/26/2010,5682,651.21,524.96,3700175.22,2982822.72,717352.5,Yes,ok
E124,Europe,Iceland,Baby Food,Online,H,3/20/2013,24-09-2011,826936471,3/30/2013,7733,255.28,159.42,1974080.24,1232794.86,741285.38,Yes,ok
E124,Europe,Norway,Cosmetics,Online,H,5/14/2015,25-09-2011,477633464,06-07-2015,1211,437.2,263.33,529449.2,318892.63,210556.57,Yes,ok
E124,Europe,Latvia,Meat,Online,L,11/25/2014,26-09-2011,849431836,11/28/2014,4611,421.89,364.69,1945334.79,1681585.59,263749.2,Yes,ok
E124,Europe,United Kingdom,Baby Food,Online,H,07-08-2012,27-09-2011,844307315,7/29/2012,8152,255.28,159.42,2081042.56,1299591.84,781450.72,Yes,ok
E124,Europe,Finland,Snacks,Online,H,6/20/2017,28-09-2011,414579665,07-10-2017,2191,152.58,97.44,334302.78,213491.04,120811.74,Yes,ok
E124,Europe,Switzerland,Cereal,Offline,M,10/18/2015,29-09-2011,569864976,11/30/2015,4565,205.7,117.11,939020.5,534607.15,404413.35,Yes,ok
E124,Europe,United Kingdom,Clothes,Online,L,2/26/2017,30-09-2011,783116900,3/14/2017,548,109.28,35.84,59885.44,19640.32,40245.12,Yes,ok
E124,Europe,Andorra,Cosmetics,Online,L,2/26/2016,01-10-2011,727821767,3/16/2016,7489,437.2,263.33,3274190.8,1972078.37,1302112.43,Yes,ok
E124,Europe,Georgia,Meat,Offline,C,3/15/2012,02-10-2011,631172120,4/20/2012,6711,421.89,364.69,2831303.79,2447434.59,383869.2,Yes,ok
E124,Europe,San Marino,Office Supplies,Offline,M,05-11-2016,03-10-2011,859914767,6/18/2016,6744,651.21,524.96,4391760.24,3540330.24,851430,Yes,ok
E124,Europe,Andorra,Snacks,Online,L,02-04-2011,04-10-2011,575479590,3/22/2011,6054,152.58,97.44,923719.32,589901.76,333817.56,Yes,ok
E124,Europe,Spain,Snacks,Offline,M,2/19/2017,05-10-2011,352342545,3/27/2017,4844,152.58,97.44,739097.52,471999.36,267098.16,Yes,ok
E124,Europe,Slovenia,Cereal,Online,H,7/22/2012,06-10-2011,972419059,8/17/2012,9264,205.7,117.11,1905604.8,1084907.04,820697.76,Yes,ok
E124,Europe,Spain,Meat,Offline,M,5/20/2014,07-10-2011,217165648,06-08-2014,2996,421.89,364.69,1263982.44,1092611.24,171371.2,Yes,ok
E124,Europe,Denmark,Baby Food,Online,L,09-06-2016,08-10-2011,764837539,09-06-2016,1279,255.28,159.42,326503.12,203898.18,122604.94,Yes,ok
E124,Europe,Latvia,Fruits,Offline,H,3/19/2017,09-10-2011,870218312,3/27/2017,5792,9.33,6.92,54039.36,40080.64,13958.72,Yes,ok
E124,Europe,Spain,Office Supplies,Online,L,07-02-2017,10-10-2011,513802516,08-07-2017,4437,651.21,524.96,2889418.77,2329247.52,560171.25,Yes,ok
E124,Europe,Slovakia,Beverages,Online,M,5/31/2017,11-10-2011,638957822,6/24/2017,673,47.45,31.79,31933.85,21394.67,10539.18,Yes,ok
E124,Europe,Bulgaria,Baby Food,Online,H,12/19/2014,12-10-2011,944247710,1/31/2015,2736,255.28,159.42,698446.08,436173.12,262272.96,Yes,ok
E124,Europe,Netherlands,Baby Food,Offline,H,3/16/2013,13-10-2011,694771802,3/21/2013,7270,255.28,159.42,1855885.6,1158983.4,696902.2,Yes,ok
E124,Europe,Bosnia and Herzegovina,Snacks,Offline,C,3/31/2012,14-10-2011,388728320,05-10-2012,2203,152.58,97.44,336133.74,214660.32,121473.42,Yes,ok
E124,Europe,Vatican City,Vegetables,Offline,L,3/18/2014,15-10-2011,452559745,3/19/2014,1340,154.06,90.93,206440.4,121846.2,84594.2,Yes,ok
E124,Europe,Portugal,Baby Food,Offline,M,3/27/2016,16-10-2011,921230065,5/16/2016,1303,255.28,159.42,332629.84,207724.26,124905.58,Yes,ok
E124,Europe,Malta,Fruits,Online,M,05-09-2016,17-10-2011,831143891,06-01-2016,2802,9.33,6.92,26142.66,19389.84,6752.82,Yes,ok
E124,Europe,Estonia,Cereal,Online,M,10-07-2015,18-10-2011,318523538,11-05-2015,7048,205.7,117.11,1449773.6,825391.28,624382.32,Yes,ok
E124,Europe,Armenia,Meat,Offline,H,10/26/2010,19-10-2011,970427358,10/31/2010,9875,421.89,364.69,4166163.75,3601313.75,564850,Yes,ok
E124,Europe,Estonia,Cereal,Offline,H,7/18/2013,20-10-2011,195212733,8/14/2013,6641,205.7,117.11,1366053.7,777727.51,588326.19,Yes,ok
E124,Europe,Poland,Household,Online,C,3/13/2011,21-10-2011,141875827,4/16/2011,3065,668.27,502.54,2048247.55,1540285.1,507962.45,Yes,ok
E124,Europe,Vatican City,Beverages,Offline,L,11-04-2011,22-10-2011,510762822,12/22/2011,4924,47.45,31.79,233643.8,156533.96,77109.84,Yes,ok
